ID,AFORO,IDHOSTAL
241108,5,1108
241109,9,11909
241110,4,12519
241111,1,3521
241112,2,17167
241113,2,7292
241114,10,13474
241115,8,4065
241116,6,5341
241117,3,9971
241118,4,4946
241119,2,869
241120,5,19353
241121,5,7189
241122,9,9330
241123,1,18093
241124,4,3906
241125,7,4041
241126,8,16716
241127,3,5302
241128,6,9139
241129,10,11883
241130,1,10075
241131,3,13443
241132,8,12075
241133,2,17699
241134,6,17716
241135,8,13659
241136,3,10713
241137,5,295
241138,9,16757
241139,5,12179
241140,2,7143
241141,8,9154
241142,2,10257
241143,2,16122
241144,7,16075
241145,5,16466
241146,1,10085
241147,2,552
241148,7,19161
241149,1,18491
241150,8,11723
241151,9,14382
241152,8,2419
241153,10,3602
241154,10,4681
241155,8,2555
241156,2,4147
241157,10,15747
241158,4,13493
241159,3,15139
241160,7,10318
241161,9,1530
241162,7,15293
241163,5,7020
241164,10,5332
241165,2,519
241166,9,14065
241167,3,13931
241168,1,16849
241169,9,72
241170,10,13197
241171,3,1032
241172,4,16003
241173,8,15456
241174,6,8144
241175,3,17961
241176,3,16165
241177,6,13011
241178,8,3232
241179,1,12220
241180,5,14418
241181,9,6026
241182,4,19663
241183,6,6334
241184,9,9996
241185,7,6074
241186,8,7777
241187,3,13615
241188,3,19002
241189,4,5223
241190,10,2674
241191,3,2602
241192,6,8838
241193,1,13679
241194,2,423
241195,6,1302
241196,3,1981
241197,1,13121
241198,9,18536
241199,9,13440
241200,2,19905
241201,8,5864
241202,5,5119
241203,5,15526
241204,1,16143
241205,9,11543
241206,8,19202
241207,9,1946
241208,3,18250
241209,2,12936
241210,6,10958
241211,10,6841
241212,9,14819
241213,6,6177
241214,3,10938
241215,6,4346
241216,2,17203
241217,4,6374
241218,3,7806
241219,6,14487
241220,7,16957
241221,4,13910
241222,3,12609
241223,8,14820
241224,10,5956
241225,5,16438
241226,6,8960
241227,2,17333
241228,10,11768
241229,4,4612
241230,2,5176
241231,7,15235
241232,9,19835
241233,5,835
241234,4,11782
241235,5,12141
241236,5,3908
241237,10,17055
241238,7,14301
241239,2,15144
241240,7,18642
241241,8,14971
241242,2,10371
241243,3,17931
241244,7,17130
241245,1,41
241246,4,2454
241247,2,14530
241248,7,13820
241249,4,2305
241250,4,12916
241251,4,8672
241252,2,16695
241253,7,14005
241254,4,13787
241255,2,1280
241256,1,13128
241257,5,19287
241258,6,9393
241259,3,14173
241260,2,9852
241261,8,13622
241262,8,6854
241263,2,18983
241264,10,7330
241265,10,12270
241266,4,4525
241267,5,15462
241268,4,18576
241269,3,7157
241270,8,7375
241271,5,18580
241272,5,15714
241273,9,18011
241274,2,15926
241275,9,2778
241276,6,14769
241277,9,11548
241278,3,12471
241279,4,17862
241280,2,13437
241281,7,3160
241282,2,4017
241283,5,6913
241284,2,453
241285,4,2810
241286,4,1403
241287,6,3657
241288,6,19527
241289,2,3273
241290,7,6100
241291,9,14666
241292,4,8607
241293,10,7487
241294,3,8198
241295,5,2201
241296,8,17126
241297,1,13875
241298,2,15868
241299,1,390
241300,9,11838
241301,6,13355
241302,10,17879
241303,7,5561
241304,1,3910
241305,9,10583
241306,4,6973
241307,10,18646
241308,10,10262
241309,2,12527
241310,10,4632
241311,10,15216
241312,3,19360
241313,7,11900
241314,1,4043
241315,6,5469
241316,8,13737
241317,1,19971
241318,9,16429
241319,5,15345
241320,9,12443
241321,5,8303
241322,2,3463
241323,8,18661
241324,6,5592
241325,10,2724
241326,3,14554
241327,1,8043
241328,9,4305
241329,5,15950
241330,10,224
241331,6,18386
241332,8,2755
241333,8,16105
241334,3,8449
241335,6,7434
241336,2,7369
241337,1,12159
241338,3,306
241339,8,7339
241340,8,11877
241341,10,14493
241342,4,16491
241343,9,882
241344,7,1001
241345,6,18053
241346,8,489
241347,5,2627
241348,5,13494
241349,2,15422
241350,5,13519
241351,10,12997
241352,10,10687
241353,3,5593
241354,5,2440
241355,3,11858
241356,3,14981
241357,3,17029
241358,7,1800
241359,5,6996
241360,5,14149
241361,8,4803
241362,9,4248
241363,4,12722
241364,4,1483
241365,2,16077
241366,2,14192
241367,3,1159
241368,2,11469
241369,7,6413
241370,6,19665
241371,7,13829
241372,10,1345
241373,8,5951
241374,7,15125
241375,6,6433
241376,8,3131
241377,8,12434
241378,2,11203
241379,6,274
241380,1,2612
241381,7,9236
241382,4,15539
241383,9,16663
241384,2,16393
241385,8,11798
241386,2,5872
241387,7,8477
241388,3,15282
241389,1,4509
241390,4,9236
241391,3,15854
241392,10,8187
241393,7,17393
241394,5,2688
241395,9,8890
241396,1,13528
241397,3,12793
241398,8,3107
241399,9,17140
241400,4,19730
241401,3,14246
241402,7,15927
241403,10,2161
241404,7,4028
241405,5,18658
241406,1,13526
241407,8,13894
241408,7,5571
241409,10,19979
241410,9,14220
241411,4,8168
241412,10,19352
241413,6,14843
241414,6,16231
241415,8,16091
241416,10,1909
241417,2,11074
241418,7,13062
241419,2,10199
241420,7,1451
241421,8,17526
241422,4,4048
241423,3,5766
241424,10,13681
241425,9,19244
241426,10,18305
241427,4,7743
241428,8,589
241429,1,5720
241430,10,12348
241431,3,12609
241432,4,11999
241433,3,19371
241434,7,17429
241435,9,6933
241436,9,17537
241437,1,15990
241438,4,16879
241439,9,19073
241440,5,1823
241441,9,9898
241442,4,8082
241443,1,6222
241444,6,1573
241445,10,373
241446,9,10767
241447,6,415
241448,7,10083
241449,9,9458
241450,10,287
241451,8,3190
241452,3,2211
241453,4,2382
241454,10,11380
241455,6,9482
241456,6,13600
241457,3,10995
241458,5,3937
241459,5,9016
241460,9,2484
241461,6,4659
241462,8,2929
241463,8,1077
241464,3,1174
241465,10,16431
241466,6,18271
241467,6,8269
241468,8,2390
241469,10,14423
241470,9,903
241471,3,17977
241472,10,17828
241473,7,9823
241474,10,10881
241475,2,5998
241476,3,1936
241477,3,2021
241478,2,8478
241479,8,4336
241480,7,13432
241481,10,15085
241482,10,2247
241483,7,17008
241484,2,11056
241485,9,1777
241486,2,4331
241487,9,8545
241488,5,18706
241489,6,289
241490,10,9533
241491,4,5530
241492,3,11534
241493,3,19103
241494,10,2363
241495,10,844
241496,4,10931
241497,6,9608
241498,9,15770
241499,10,3804
241500,2,6079
241501,10,14131
241502,4,10414
241503,3,6002
241504,1,8320
241505,4,1085
241506,6,823
241507,7,17691
241508,1,2808
241509,7,895
241510,9,10854
241511,7,7571
241512,2,9543
241513,10,5094
241514,10,7941
241515,2,4542
241516,1,5486
241517,4,9506
241518,5,9959
241519,2,14269
241520,7,19176
241521,4,2875
241522,5,11838
241523,5,10164
241524,7,8523
241525,2,15337
241526,1,18178
241527,7,4187
241528,8,19639
241529,2,7056
241530,1,12634
241531,2,8984
241532,9,19918
241533,10,10962
241534,7,1221
241535,4,18936
241536,4,19868
241537,7,2885
241538,2,9630
241539,7,19291
241540,8,8173
241541,4,8611
241542,6,6212
241543,6,267
241544,2,14755
241545,10,13822
241546,8,7022
241547,10,17236
241548,1,1271
241549,8,16684
241550,9,16503
241551,3,11108
241552,2,4073
241553,4,9036
241554,2,1976
241555,10,14126
241556,1,14480
241557,3,2560
241558,4,16940
241559,3,13948
241560,1,8751
241561,3,11450
241562,10,11466
241563,4,12709
241564,9,18503
241565,10,6370
241566,1,11911
241567,8,3562
241568,9,19712
241569,3,5363
241570,1,12259
241571,8,5878
241572,10,12918
241573,3,18082
241574,7,18971
241575,10,2630
241576,6,10394
241577,1,4030
241578,10,12685
241579,5,6711
241580,8,6274
241581,3,8280
241582,8,7317
241583,9,19091
241584,9,17152
241585,8,15885
241586,7,10259
241587,4,11555
241588,5,4978
241589,3,19289
241590,8,282
241591,7,12368
241592,4,17059
241593,5,16949
241594,10,18814
241595,3,12427
241596,6,12116
241597,6,2429
241598,5,44
241599,6,17016
241600,7,2139
241601,10,8273
241602,4,1820
241603,8,5616
241604,6,19569
241605,2,3857
241606,3,17693
241607,1,13302
241608,8,9455
241609,10,14389
241610,6,8022
241611,1,9891
241612,1,17642
241613,7,1224
241614,4,12346
241615,6,16894
241616,6,9902
241617,4,10309
241618,1,3546
241619,4,18687
241620,10,34
241621,4,10270
241622,3,6810
241623,3,2405
241624,3,19844
241625,2,9011
241626,2,13668
241627,6,4891
241628,6,1634
241629,6,2081
241630,9,14283
241631,9,13831
241632,3,1023
241633,2,823
241634,4,1661
241635,1,15960
241636,9,9904
241637,6,3806
241638,6,12835
241639,3,21
241640,1,5764
241641,7,8565
241642,9,16486
241643,8,13130
241644,10,18405
241645,9,5978
241646,6,8341
241647,1,3054
241648,1,11171
241649,4,7284
241650,4,9251
241651,8,19724
241652,1,9878
241653,1,9083
241654,6,2395
241655,1,6422
241656,9,12864
241657,9,12935
241658,2,18142
241659,6,19079
241660,5,1129
241661,5,3840
241662,2,2789
241663,6,19656
241664,7,7342
241665,10,10715
241666,4,18666
241667,3,11791
241668,5,16567
241669,4,3154
241670,4,8160
241671,7,8233
241672,2,12266
241673,3,7316
241674,2,5649
241675,9,938
241676,10,13243
241677,4,14584
241678,4,6252
241679,1,3751
241680,2,8937
241681,10,15294
241682,6,19590
241683,4,15025
241684,7,182
241685,7,10979
241686,2,8350
241687,3,12967
241688,10,9595
241689,5,18369
241690,4,388
241691,1,13067
241692,1,16001
241693,9,2340
241694,9,9110
241695,7,6007
241696,6,9128
241697,8,10163
241698,5,18669
241699,9,8763
241700,5,4778
241701,9,4572
241702,2,4171
241703,2,8497
241704,9,16183
241705,5,9300
241706,6,10668
241707,3,16462
241708,10,8086
241709,6,2222
241710,4,1507
241711,9,14626
241712,2,496
241713,8,2006
241714,1,18670
241715,6,12000
241716,1,8764
241717,10,8821
241718,7,8192
241719,3,8757
241720,8,1214
241721,2,633
241722,10,6236
241723,3,1803
241724,7,15843
241725,1,8966
241726,1,10198
241727,7,12571
241728,3,2803
241729,4,5485
241730,4,872
241731,1,6613
241732,1,5755
241733,3,14772
241734,8,12292
241735,2,2859
241736,6,1604
241737,10,13670
241738,2,13807
241739,5,78
241740,9,4851
241741,1,6487
241742,1,1436
241743,7,16728
241744,7,296
241745,7,882
241746,8,91
241747,3,11277
241748,2,6058
241749,4,9726
241750,3,14548
241751,10,16560
241752,5,11781
241753,7,9025
241754,2,6325
241755,5,4447
241756,3,10073
241757,3,8054
241758,8,4413
241759,8,7008
241760,6,15635
241761,2,3379
241762,10,5284
241763,9,8919
241764,4,12243
241765,7,1106
241766,1,11596
241767,7,16926
241768,5,10017
241769,2,9977
241770,5,11720
241771,1,3901
241772,5,9457
241773,5,10942
241774,5,7523
241775,8,8583
241776,8,4607
241777,6,2842
241778,1,16477
241779,9,9389
241780,6,4268
241781,3,7201
241782,1,2091
241783,4,2094
241784,5,4719
241785,2,15253
241786,3,8897
241787,8,101
241788,5,18157
241789,2,8586
241790,6,12794
241791,2,7483
241792,4,13916
241793,6,10673
241794,1,5190
241795,6,9300
241796,3,16649
241797,1,5488
241798,2,14006
241799,2,8594
241800,1,8640
241801,3,16169
241802,10,3881
241803,2,19039
241804,5,18984
241805,10,9081
241806,7,5019
241807,9,108
241808,7,10635
241809,10,1280
241810,8,18588
241811,5,16627
241812,10,5171
241813,2,8121
241814,4,3912
241815,4,13723
241816,4,17794
241817,7,6610
241818,5,10659
241819,7,6710
241820,6,15864
241821,6,6565
241822,5,643
241823,6,8284
241824,6,7137
241825,3,584
241826,6,14047
241827,2,13155
241828,5,15113
241829,3,3812
241830,10,11933
241831,2,15842
241832,10,1210
241833,4,19382
241834,4,7414
241835,5,3969
241836,3,18077
241837,6,9756
241838,4,11335
241839,1,14262
241840,3,11827
241841,7,10724
241842,2,16495
241843,1,16669
241844,7,1385
241845,2,12392
241846,9,7543
241847,6,1276
241848,5,8831
241849,2,12505
241850,4,4495
241851,3,14097
241852,9,11938
241853,8,19543
241854,6,16502
241855,2,11114
241856,2,19698
241857,2,1137
241858,6,2848
241859,6,18693
241860,7,10627
241861,6,1642
241862,8,7844
241863,10,3836
241864,2,12565
241865,2,1118
241866,4,15480
241867,3,6486
241868,8,17941
241869,4,8061
241870,10,3134
241871,5,11738
241872,7,15284
241873,8,3945
241874,5,13533
241875,8,17291
241876,2,1674
241877,8,15714
241878,6,11777
241879,10,5549
241880,4,14218
241881,2,10167
241882,6,16321
241883,6,12702
241884,8,9361
241885,9,13895
241886,5,12665
241887,10,12748
241888,6,1012
241889,6,12291
241890,8,18492
241891,4,8017
241892,1,13969
241893,8,10719
241894,8,2986
241895,9,15179
241896,6,15111
241897,8,12397
241898,7,16238
241899,5,5067
241900,4,19727
241901,5,2992
241902,10,5684
241903,4,1591
241904,6,522
241905,1,15310
241906,1,14302
241907,5,11625
241908,10,15574
241909,7,569
241910,6,10997
241911,4,10284
241912,1,4957
241913,1,4669
241914,4,170
241915,3,17080
241916,5,19526
241917,2,18693
241918,10,7941
241919,5,16546
241920,3,18247
241921,10,7510
241922,8,3238
241923,1,6829
241924,2,13534
241925,10,12865
241926,10,16777
241927,8,15638
241928,8,3281
241929,6,10206
241930,9,11184
241931,4,13910
241932,8,636
241933,2,14084
241934,2,9212
241935,2,17064
241936,10,8846
241937,10,15298
241938,10,11217
241939,1,13345
241940,4,15201
241941,4,5325
241942,5,11463
241943,7,8793
241944,2,18019
241945,10,9306
241946,2,7962
241947,6,18222
241948,2,18845
241949,5,14538
241950,10,8786
241951,4,8913
241952,6,13824
241953,7,18372
241954,10,13183
241955,8,5399
241956,4,16387
241957,8,14902
241958,10,17797
241959,9,6860
241960,9,14093
241961,3,945
241962,4,567
241963,6,19101
241964,6,143
241965,10,5554
241966,6,9787
241967,5,11863
241968,6,2808
241969,9,11396
241970,5,8161
241971,4,7036
241972,5,7009
241973,4,16971
241974,9,9139
241975,3,14918
241976,4,6660
241977,5,12359
241978,9,18318
241979,7,1075
241980,10,12519
241981,5,18546
241982,3,14530
241983,6,3322
241984,5,809
241985,2,16403
241986,5,7313
241987,6,11440
241988,7,1736
241989,8,13625
241990,3,13999
241991,5,5799
241992,3,13387
241993,2,18505
241994,2,4192
241995,1,15897
241996,3,12081
241997,8,13883
241998,1,15368
241999,2,15692
242000,2,635
242001,5,10918
242002,10,5217
242003,7,12270
242004,2,16955
242005,1,12527
242006,3,12568
242007,2,6542
242008,10,4981
242009,1,7283
242010,6,6516
242011,7,11120
242012,10,10901
242013,3,18035
242014,3,6782
242015,2,9409
242016,6,19525
242017,3,5505
242018,9,6700
242019,6,6746
242020,2,19618
242021,4,632
242022,6,10259
242023,5,35
242024,2,19820
242025,1,9883
242026,1,5119
242027,4,18571
242028,2,5599
242029,8,6176
242030,10,852
242031,4,263
242032,7,366
242033,6,14397
242034,6,14209
242035,5,17663
242036,4,17237
242037,1,1610
242038,5,3663
242039,9,585
242040,8,9215
242041,6,18340
242042,5,18689
242043,4,14446
242044,4,7775
242045,8,6873
242046,1,7396
242047,4,19174
242048,3,1315
242049,5,14890
242050,4,16148
242051,9,16199
242052,6,6186
242053,1,19046
242054,10,14002
242055,1,3946
242056,4,11225
242057,8,16186
242058,8,15963
242059,9,5644
242060,10,12235
242061,6,18608
242062,7,1004
242063,6,2
242064,5,770
242065,3,6468
242066,3,10392
242067,9,10870
242068,10,18855
242069,7,3635
242070,5,9964
242071,3,17342
242072,2,2098
242073,3,15666
242074,9,18942
242075,5,10454
242076,7,3966
242077,6,8062
242078,10,16254
242079,8,3826
242080,7,10884
242081,5,5180
242082,8,10864
242083,8,14773
242084,9,1708
242085,4,16828
242086,1,17922
242087,7,15853
242088,4,1437
242089,6,4156
242090,7,19548
242091,9,16704
242092,6,19376
242093,7,13092
242094,6,10806
242095,10,16284
242096,1,11406
242097,5,8714
242098,7,3714
242099,6,8761
242100,4,5851
242101,2,1456
242102,4,1466
242103,8,15523
242104,6,13850
242105,7,6829
242106,5,5429
242107,8,2459
242108,6,1425
242109,2,11071
242110,5,10102
242111,7,4709
242112,10,12827
242113,1,9387
242114,8,3435
242115,1,18211
242116,2,15350
242117,6,12537
242118,1,3872
242119,3,2302
242120,8,5281
242121,8,4897
242122,3,19919
242123,9,9208
242124,6,5854
242125,1,764
242126,3,19404
242127,7,8183
242128,10,16908
242129,1,6391
242130,8,10157
242131,6,18074
242132,1,3912
242133,3,4892
242134,3,11822
242135,5,1713
242136,1,19760
242137,8,1439
242138,4,12124
242139,9,12017
242140,9,4764
242141,5,18053
242142,9,10151
242143,10,6178
242144,3,10841
242145,1,3196
242146,4,12455
242147,3,3519
242148,4,7083
242149,8,774
242150,1,5149
242151,7,5191
242152,10,11555
242153,3,9071
242154,8,3270
242155,8,9066
242156,3,18655
242157,4,16816
242158,3,17191
242159,8,15040
242160,8,11109
242161,8,1682
242162,5,1438
242163,9,8425
242164,8,17562
242165,8,3727
242166,7,4552
242167,10,7385
242168,9,10525
242169,5,2591
242170,1,7810
242171,5,18413
242172,6,7670
242173,7,7463
242174,10,8905
242175,4,19428
242176,1,14095
242177,6,17130
242178,1,13251
242179,9,7286
242180,5,3027
242181,10,12181
242182,3,12636
242183,3,8415
242184,3,2182
242185,10,11607
242186,10,16469
242187,2,3469
242188,3,14601
242189,5,195
242190,8,4404
242191,8,8464
242192,7,7960
242193,9,1521
242194,7,5984
242195,4,2498
242196,4,2928
242197,9,6561
242198,2,19684
242199,9,18019
242200,2,2497
242201,10,11677
242202,3,13765
242203,1,16830
242204,2,19935
242205,4,4357
242206,6,1812
242207,9,2089
242208,8,3701
242209,9,9816
242210,3,411
242211,2,9375
242212,2,19724
242213,10,9719
242214,5,8743
242215,2,19717
242216,2,950
242217,7,17376
242218,1,8697
242219,3,11611
242220,10,13061
242221,7,5770
242222,2,15100
242223,7,5246
242224,10,19120
242225,6,12209
242226,7,14184
242227,9,17072
242228,6,879
242229,9,13156
242230,5,14622
242231,8,8913
242232,5,19837
242233,2,11357
242234,10,5872
242235,7,2167
242236,10,15018
242237,9,4681
242238,9,17470
242239,3,16553
242240,9,374
242241,1,13337
242242,5,10706
242243,9,5377
242244,6,12790
242245,2,15269
242246,5,18743
242247,2,15665
242248,8,18210
242249,8,14686
242250,2,7629
242251,3,14878
242252,2,18376
242253,7,13132
242254,1,3024
242255,4,19145
242256,5,2604
242257,9,9550
242258,8,15193
242259,9,13065
242260,5,9636
242261,1,15287
242262,7,9274
242263,3,16832
242264,6,11803
242265,7,4069
242266,2,19244
242267,5,8532
242268,7,1194
242269,10,8874
242270,5,16231
242271,8,4727
242272,3,16804
242273,1,14252
242274,9,19351
242275,10,2406
242276,8,9287
242277,7,6069
242278,6,12212
242279,6,8923
242280,10,1322
242281,10,11626
242282,8,9836
242283,6,15069
242284,7,6715
242285,10,5937
242286,10,5225
242287,3,9185
242288,3,12806
242289,8,13543
242290,9,1252
242291,4,2435
242292,2,8087
242293,1,8577
242294,8,16252
242295,1,4410
242296,7,4275
242297,1,2584
242298,1,19687
242299,2,3196
242300,9,1026
242301,8,1931
242302,8,16857
242303,10,16408
242304,1,1416
242305,9,6198
242306,8,18048
242307,7,4166
242308,7,16508
242309,8,8046
242310,4,2772
242311,6,3137
242312,5,5763
242313,10,5336
242314,5,16373
242315,1,4582
242316,7,16927
242317,9,2610
242318,10,10931
242319,6,1810
242320,7,11525
242321,7,19950
242322,1,1013
242323,7,19787
242324,7,5136
242325,1,14191
242326,2,18810
242327,1,16643
242328,3,11900
242329,2,14723
242330,2,19451
242331,1,5192
242332,4,3114
242333,8,567
242334,1,10819
242335,8,3765
242336,4,12063
242337,5,7924
242338,3,7413
242339,5,9413
242340,6,11183
242341,3,5746
242342,5,1357
242343,6,12540
242344,4,8636
242345,3,13802
242346,3,9217
242347,2,8709
242348,1,19490
242349,6,9051
242350,10,9416
242351,9,13159
242352,3,17508
242353,9,17267
242354,10,6232
242355,9,15507
242356,3,2890
242357,7,468
242358,10,8457
242359,9,14306
242360,2,17783
242361,8,19074
242362,3,4342
242363,8,16494
242364,9,6619
242365,9,9561
242366,10,7905
242367,5,19655
242368,7,10623
242369,9,14100
242370,9,16816
242371,10,16780
242372,2,10722
242373,1,15494
242374,2,14779
242375,6,2404
242376,1,8928
242377,10,16200
242378,3,17760
242379,9,13231
242380,1,1748
242381,6,3279
242382,4,2524
242383,9,9326
242384,3,8120
242385,7,8918
242386,5,11353
242387,5,3665
242388,8,14561
242389,9,8163
242390,2,18950
242391,6,5702
242392,1,19528
242393,7,1240
242394,9,7583
242395,8,3745
242396,8,5341
242397,10,17162
242398,2,14269
242399,3,7290
242400,3,9080
242401,6,17795
242402,5,12731
242403,9,8965
242404,10,18596
242405,2,1795
242406,1,1838
242407,10,11777
242408,7,1921
242409,7,5273
242410,6,2364
242411,6,7390
242412,8,5107
242413,7,6418
242414,1,6044
242415,10,15512
242416,3,17911
242417,3,13067
242418,9,13678
242419,7,12157
242420,7,1627
242421,5,189
242422,5,443
242423,3,17092
242424,2,4055
242425,3,11849
242426,2,12283
242427,7,10888
242428,1,14815
242429,5,18399
242430,4,9231
242431,10,8085
242432,5,15712
242433,5,19828
242434,2,7699
242435,5,7554
242436,8,13729
242437,6,16883
242438,5,1330
242439,8,12560
242440,4,8990
242441,10,4581
